Seed,Score,Potential_Score,Commands_Sent,Failures,Tasks_Completed,Remaining_Sites,Remaining_Resources,Actor_Idle_Time,Ticks,Time_to_Run
1648314913,293.32078466276005,358.8900040444131,772,0,5,1,7,48:2528;49:2906;50:3733;,14400,31.179781869985163
1648314902,247.3718071339453,298.99458373562913,1851,0,5,0,14,42:361;43:2336;44:7518;,14400,44.244011213071644
1648314902,247.3718071339453,298.99458373562913,1851,0,5,0,14,42:361;43:2336;44:7518;,14400,45.24833865277469
1648314929,232.3604832915322,320.4552334846435,667,0,5,0,11,41:4251;42:3472;43:2145;,14400,19.109169558621943
1648314902,247.3718071339453,298.99458373562913,1851,0,5,0,14,42:361;43:2336;44:7518;,14400,46.276028853375465
1648314929,232.3604832915322,320.4552334846435,667,0,5,0,11,41:4251;42:3472;43:2145;,14400,20.115439359098673
1648314929,232.3604832915322,320.4552334846435,667,0,5,0,11,41:4251;42:3472;43:2145;,14400,20.112062766682357
1648314929,232.3604832915322,320.4552334846435,667,0,5,0,11,41:4251;42:3472;43:2145;,14400,21.121570518240333
1648314946,344.2633906667488,344.2633906667488,766,0,6,0,1,46:3724;47:1781;48:2255;,13118,10.043783543165773
1648314948,292.64061406506505,331.2680310630346,743,0,5,1,5,43:4488;44:3322;45:1883;,14400,15.083933071698993
1648314948,292.64061406506505,331.2680310630346,743,0,5,1,5,43:4488;44:3322;45:1883;,14400,15.363940785173327
1648314956,83.62741699796952,340.5369397761014,425,0,2,1,2,37:5025;38:2317;39:2097;,14400,10.054397189058363
1648314947,306.08093042337276,306.08093042337276,687,0,6,0,0,45:2678;46:4540;47:4149;,14298,21.107803695369512
1648314966,298.1223601806852,298.1223601806852,663,0,6,0,0,52:4114;53:5584;54:1736;,13801,16.16587238293141
1648314963,294.0345483484732,374.4177517633084,807,0,5,1,1,43:3772;44:1619;45:3418;,14400,23.12385688116774
1648314949,38.62741699796952,335.1207806922948,304,0,1,1,6,40:6943;41:58;42:10353;,14400,37.221537083387375
1648314949,38.62741699796952,335.1207806922948,304,0,1,1,6,40:6943;41:58;42:10353;,14400,38.224098812788725
1648314950,0,345.8318214965634,206,0,0,1,10,44:11709;45:9722;46:542;,14400,38.223987283185124
1648314964,157.0152023601678,356.49807505407716,510,0,3,1,14,31:6632;32:1140;33:7102;,14400,25.14623188180849
1648314982,266.89670670768317,266.89670670768317,635,0,6,0,3,41:4059;42:2446;43:1667;,12984,13.074175761081278
1648314988,337.64061406506505,337.64061406506505,670,0,6,0,1,41:2795;42:3461;43:1909;,11828,9.042988686822355
1648314987,135.0,296.9657453878188,536,0,3,1,7,45:4406;46:1959;47:4460;,14400,15.080917177256197
1648314968,312.391764234321,312.391764234321,1592,0,6,0,0,47:3235;48:2255;49:6275;,13096,36.198825364001095
1648314986,38.62741699796952,297.70345207766724,312,0,1,2,7,44:8083;45:10204;46:572;,14400,18.10258718766272
1648315004,326.6901294863367,326.6901294863367,753,0,6,0,1,42:1753;43:3419;44:1533;,11886,11.144179401919246
1648315016,78.31971505838287,320.66866386103686,5584,0,2,1,14,48:10253;49:8360;50:8452;,14400,87.66406613821164
1648314944,0,337.64061406506505,178,0,0,1,7,49:11078;50:12005;51:1057;,14400,169.01099871611223
1648315113,155.1056492955932,303.3512024989608,570,0,3,3,2,45:4765;46:7476;47:4779;,14400,10.256077501922846
